wafer_id,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve,result
l3108.txm,98.6406,5.0,752.0,754.0,133.0,0.0,1737.0,101.0,1188.0,9517.0,8977.0,2.0,24.0,16794.0,19314.0,130.0,16636.0,348.0,0.0,27954.0,51.0,Pass
l3108.txm,99.6621,5.0,752.0,753.0,132.0,0.0,1747.0,100.0,1181.0,9416.0,8999.0,783.0,27.0,16158.0,19358.0,-393.0,16604.0,340.0,0.0,27950.0,51.0,Pass
l3108.txm,100.678,5.0,752.0,753.0,132.0,0.0,1741.0,101.0,1192.0,9434.0,9031.0,421.0,24.0,16797.0,19430.0,70.0,16536.0,353.0,0.0,27922.0,51.0,Pass
l3108.txm,101.727,5.0,752.0,754.0,133.0,0.0,1739.0,102.0,1184.0,9512.0,8938.0,-126.0,26.0,16823.0,19358.0,-264.0,16630.0,342.0,1.0,28030.0,51.0,Pass
l3108.txm,102.719,5.0,752.0,754.0,134.0,0.0,1743.0,100.0,1184.0,9504.0,8939.0,-345.0,25.0,16850.0,19054.0,19.0,16608.0,347.0,0.0,28026.0,51.0,Pass
l3108.txm,103.738,5.0,752.0,753.0,136.0,0.0,1738.0,102.0,1187.0,9511.0,8948.0,-590.0,25.0,17095.0,19122.0,82.0,16522.0,348.0,0.0,27858.0,51.0,Pass
l3108.txm,104.76,5.0,752.0,753.0,133.0,0.0,1735.0,101.0,1184.0,9493.0,9021.0,-609.0,25.0,16721.0,19052.0,288.0,16464.0,353.0,0.0,27984.0,51.0,Pass
l3108.txm,105.777,5.0,752.0,753.0,133.0,0.0,1740.0,101.0,1186.0,9507.0,8954.0,-258.0,25.0,17117.0,19306.0,127.0,16422.0,346.0,0.0,27860.0,51.0,Pass
l3108.txm,106.818,5.0,752.0,753.0,133.0,0.0,1739.0,100.0,1185.0,9530.0,8937.0,-133.0,25.0,16994.0,19366.0,-285.0,16634.0,342.0,0.0,28020.0,51.0,Pass
l3108.txm,107.838,5.0,752.0,754.0,136.0,0.0,1739.0,101.0,1185.0,9499.0,8944.0,-371.0,25.0,16770.0,19068.0,54.0,16492.0,349.0,0.0,27928.0,51.0,Pass
l3108.txm,108.861,5.0,752.0,754.0,135.0,0.0,1745.0,101.0,1184.0,9503.0,8946.0,-202.0,25.0,17027.0,19046.0,-83.0,16564.0,351.0,0.0,27932.0,51.0,Pass
l3108.txm,109.879,5.0,751.0,753.0,133.0,0.0,1735.0,100.0,1183.0,9450.0,9030.0,-512.0,25.0,16488.0,19108.0,159.0,16452.0,347.0,0.0,27960.0,51.0,Pass
l3108.txm,110.902,5.0,752.0,753.0,135.0,0.0,1742.0,101.0,1184.0,9487.0,8981.0,-214.0,25.0,16885.0,19312.0,314.0,16596.0,349.0,0.0,27846.0,51.0,Pass
l3108.txm,111.92,5.0,752.0,753.0,133.0,0.0,1737.0,102.0,1184.0,9451.0,8958.0,-116.0,25.0,16982.0,19272.0,57.0,16494.0,344.0,0.0,27932.0,51.0,Pass
l3108.txm,9.69922,4.0,750.0,752.0,135.0,0.0,1059.0,100.0,1261.0,9428.0,9062.0,-1822.0,29.0,16536.0,20036.0,-1040.0,16354.0,347.0,0.0,27332.0,49.0,Pass
l3109.txm,9.69922,4.0,750.0,752.0,135.0,0.0,1059.0,100.0,1261.0,9428.0,9062.0,-1822.0,29.0,16536.0,20036.0,-1040.0,16354.0,347.0,0.0,27332.0,49.0,Pass
l3109.txm,10.7207,4.0,751.0,753.0,133.0,0.0,1009.0,101.0,1260.0,9506.0,8976.0,-1680.0,30.0,16785.0,20108.0,127.0,16208.0,352.0,0.0,27470.0,49.0,Pass
l3109.txm,11.7402,4.0,751.0,752.0,132.0,0.0,975.0,101.0,1258.0,9483.0,9033.0,-1653.0,30.0,16510.0,20110.0,-93.0,16750.0,350.0,0.0,27490.0,49.0,Pass
l3109.txm,12.7598,4.0,751.0,754.0,132.0,0.0,959.0,100.0,1243.0,9440.0,9079.0,-842.0,30.0,16737.0,20106.0,63.0,16900.0,350.0,0.0,27366.0,49.0,Pass
l3109.txm,13.8066,4.0,751.0,753.0,132.0,0.0,961.0,101.0,1201.0,9446.0,9094.0,1023.0,28.0,16616.0,20256.0,-752.0,16582.0,348.0,0.0,27234.0,50.0,Pass
l3109.txm,14.8008,4.0,751.0,753.0,134.0,0.0,2460.0,100.0,1145.0,9464.0,8986.0,-574.0,29.0,16702.0,19336.0,296.0,17966.0,354.0,0.0,28334.0,50.0,Pass
l3109.txm,15.8203,4.0,751.0,753.0,131.0,0.0,2988.0,101.0,1168.0,9454.0,9101.0,-1144.0,28.0,16687.0,19460.0,-370.0,16270.0,349.0,1.0,27570.0,49.0,Pass
l3109.txm,16.8398,4.0,751.0,754.0,134.0,0.0,2992.0,102.0,1202.0,9519.0,9044.0,-634.0,28.0,17212.0,19456.0,96.0,16478.0,343.0,1.0,27814.0,49.0,Pass
l3109.txm,17.8594,4.0,752.0,753.0,135.0,0.0,2440.0,102.0,1208.0,9476.0,9044.0,19.0,28.0,16898.0,19500.0,-413.0,16826.0,354.0,1.0,27852.0,49.0,Pass
l3109.txm,18.9004,4.0,752.0,752.0,132.0,0.0,2662.0,100.0,1175.0,9426.0,9059.0,-557.0,28.0,16869.0,19536.0,872.0,16670.0,353.0,0.0,27870.0,50.0,Pass
l3109.txm,19.9199,4.0,751.0,753.0,135.0,0.0,2718.0,101.0,1182.0,9507.0,9015.0,-2089.0,28.0,16541.0,19334.0,130.0,16320.0,352.0,1.0,27874.0,49.0,Pass
l3109.txm,20.9395,4.0,751.0,752.0,132.0,0.0,2769.0,101.0,1191.0,9461.0,8991.0,-1861.0,28.0,16877.0,19476.0,-339.0,16392.0,347.0,0.0,27884.0,49.0,Pass
l3109.txm,21.959,4.0,751.0,753.0,134.0,0.0,2798.0,102.0,1185.0,9505.0,9023.0,-561.0,27.0,16895.0,19394.0,800.0,16396.0,358.0,0.0,27822.0,50.0,Pass
l3109.txm,22.9805,4.0,751.0,753.0,133.0,0.0,2839.0,100.0,1188.0,9471.0,9011.0,-994.0,28.0,16929.0,19388.0,486.0,16256.0,345.0,0.0,27876.0,50.0,Pass
l3109.txm,24.002,4.0,751.0,752.0,134.0,0.0,2896.0,100.0,1186.0,9476.0,9008.0,-1153.0,28.0,16892.0,19208.0,-50.0,16644.0,348.0,1.0,27878.0,50.0,Pass
l3109.txm,25.0195,4.0,752.0,753.0,135.0,0.0,2907.0,100.0,1187.0,9428.0,9010.0,-858.0,28.0,17043.0,19256.0,123.0,16412.0,350.0,0.0,27900.0,50.0,Pass
l3109.txm,26.0664,4.0,752.0,754.0,127.0,0.0,2916.0,102.0,1186.0,9499.0,8993.0,-1701.0,28.0,16748.0,19354.0,-592.0,16868.0,351.0,1.0,27884.0,50.0,Pass
l3109.txm,27.0605,4.0,752.0,753.0,134.0,0.0,2910.0,101.0,1183.0,9430.0,9007.0,-869.0,27.0,17101.0,19390.0,826.0,16392.0,359.0,0.0,27898.0,50.0,Pass
l3109.txm,28.0801,4.0,751.0,754.0,136.0,0.0,2912.0,100.0,1181.0,9470.0,9023.0,-1360.0,27.0,16800.0,19236.0,130.0,16420.0,352.0,0.0,27846.0,50.0,Pass
l3109.txm,29.0977,4.0,752.0,753.0,136.0,0.0,2908.0,100.0,1184.0,9463.0,9037.0,-1813.0,28.0,16495.0,19408.0,-383.0,16772.0,347.0,1.0,27850.0,50.0,Pass
l3109.txm,30.1172,4.0,752.0,753.0,132.0,0.0,2915.0,101.0,1181.0,9426.0,9060.0,-2172.0,28.0,16594.0,19352.0,155.0,16306.0,351.0,1.0,27870.0,49.0,Pass
l3109.txm,31.1387,4.0,752.0,753.0,133.0,0.0,2908.0,100.0,1183.0,9452.0,8990.0,-1049.0,27.0,16671.0,19416.0,-47.0,16776.0,342.0,1.0,27948.0,49.0,Pass
l3109.txm,32.1582,4.0,752.0,753.0,132.0,0.0,2904.0,101.0,1181.0,9443.0,9057.0,-1775.0,27.0,16847.0,19350.0,99.0,16600.0,352.0,0.0,27836.0,49.0,Pass
l3109.txm,33.1777,4.0,751.0,753.0,128.0,0.0,2904.0,101.0,1182.0,9494.0,9037.0,-2756.0,27.0,16590.0,19256.0,-40.0,16982.0,346.0,0.0,27852.0,49.0,Pass
l3109.txm,34.1973,4.0,752.0,754.0,132.0,0.0,2909.0,101.0,1185.0,9442.0,9034.0,-1498.0,27.0,16601.0,19378.0,-60.0,16696.0,351.0,0.0,27882.0,49.0,Pass
l3109.txm,35.2656,4.0,752.0,754.0,132.0,0.0,2909.0,101.0,1187.0,9465.0,9011.0,-1088.0,27.0,16710.0,19272.0,27.0,16848.0,342.0,1.0,27858.0,49.0,Pass
l3109.txm,36.2773,4.0,752.0,753.0,135.0,0.0,2916.0,100.0,1185.0,9487.0,9004.0,-1442.0,27.0,16634.0,19282.0,66.0,16162.0,352.0,1.0,28006.0,49.0,Pass
l3109.txm,37.2988,4.0,752.0,753.0,135.0,0.0,2918.0,100.0,1185.0,9465.0,9010.0,-1623.0,27.0,16715.0,19410.0,492.0,16862.0,356.0,0.0,27918.0,49.0,Pass
l3109.txm,38.3457,4.0,751.0,753.0,133.0,0.0,2914.0,102.0,1189.0,9455.0,8992.0,-1192.0,27.0,16184.0,19422.0,49.0,16392.0,355.0,0.0,27910.0,49.0,Pass
l3109.txm,39.3398,4.0,752.0,754.0,134.0,0.0,2906.0,101.0,1183.0,9435.0,9009.0,-961.0,27.0,16935.0,19452.0,120.0,16222.0,351.0,0.0,27854.0,49.0,Pass
l3109.txm,40.3613,4.0,752.0,753.0,133.0,0.0,2913.0,101.0,1186.0,9415.0,9027.0,-2485.0,27.0,16406.0,19222.0,984.0,16558.0,351.0,1.0,27870.0,49.0,Pass
l3109.txm,41.3809,4.0,752.0,753.0,133.0,0.0,2906.0,100.0,1185.0,9504.0,8969.0,-212.0,27.0,16585.0,19362.0,16.0,16210.0,358.0,0.0,27880.0,49.0,Pass
l3109.txm,42.4004,4.0,752.0,753.0,134.0,0.0,2909.0,100.0,1186.0,9399.0,9063.0,-1233.0,27.0,16695.0,19312.0,98.0,16572.0,355.0,0.0,27862.0,49.0,Pass
l3109.txm,43.5059,4.0,751.0,752.0,134.0,0.0,2911.0,101.0,1187.0,9398.0,9003.0,-2236.0,27.0,16125.0,19216.0,155.0,16990.0,348.0,0.0,27886.0,49.0,Pass
l3109.txm,44.4824,4.0,751.0,753.0,132.0,0.0,2907.0,101.0,1184.0,9453.0,8955.0,-2582.0,27.0,16363.0,19250.0,8.0,16364.0,352.0,0.0,28008.0,49.0,Pass
l3109.txm,45.5019,4.0,752.0,754.0,132.0,0.0,2906.0,100.0,1184.0,9447.0,9009.0,-1268.0,27.0,16381.0,19210.0,50.0,16838.0,351.0,0.0,27838.0,49.0,Pass
l3109.txm,46.5195,4.0,752.0,752.0,131.0,0.0,2903.0,101.0,1183.0,9423.0,9031.0,-2856.0,27.0,16325.0,19238.0,624.0,15776.0,359.0,0.0,27998.0,49.0,Pass
l3109.txm,47.5391,4.0,751.0,753.0,134.0,0.0,2906.0,100.0,1183.0,9499.0,8997.0,-2042.0,27.0,16133.0,19244.0,-343.0,16398.0,351.0,1.0,27790.0,49.0,Pass
l3109.txm,48.5605,4.0,751.0,753.0,133.0,0.0,2896.0,100.0,1186.0,9412.0,9069.0,-2132.0,27.0,16296.0,19168.0,-82.0,16848.0,342.0,0.0,27948.0,49.0,Pass
l3109.txm,49.5801,4.0,752.0,753.0,131.0,0.0,2895.0,101.0,1184.0,9462.0,9072.0,-2767.0,26.0,16736.0,19302.0,1074.0,16522.0,361.0,0.0,27766.0,49.0,Pass
l3109.txm,50.625,4.0,752.0,754.0,135.0,0.0,2886.0,101.0,1189.0,9447.0,9046.0,-3197.0,27.0,16499.0,19366.0,-375.0,16010.0,359.0,1.0,27812.0,49.0,Pass
l3109.txm,51.6211,4.0,752.0,754.0,133.0,0.0,2865.0,100.0,1187.0,9411.0,9051.0,-974.0,27.0,16334.0,19378.0,-82.0,16770.0,352.0,1.0,28006.0,49.0,Pass
l3109.txm,52.6406,4.0,752.0,749.0,138.0,0.0,2822.0,101.0,1187.0,9468.0,9031.0,-767.0,27.0,16606.0,19316.0,-29.0,16934.0,350.0,0.0,28016.0,49.0,Pass
l3109.txm,53.6621,4.0,751.0,753.0,134.0,0.0,2553.0,101.0,1191.0,9427.0,9042.0,-926.0,26.0,16731.0,19306.0,-509.0,16866.0,348.0,0.0,27856.0,50.0,Pass
l3109.txm,54.6816,4.0,752.0,754.0,132.0,0.0,2028.0,101.0,1192.0,9463.0,8996.0,1844.0,27.0,16165.0,19556.0,-982.0,16846.0,342.0,0.0,27638.0,50.0,Pass
l3109.txm,55.7051,4.0,752.0,753.0,136.0,0.0,1624.0,100.0,1189.0,9462.0,8987.0,-1077.0,29.0,16046.0,19662.0,-571.0,16930.0,350.0,0.0,27584.0,50.0,Pass
l3109.txm,56.7207,5.0,752.0,753.0,134.0,0.0,1364.0,101.0,1191.0,9413.0,9017.0,-1104.0,29.0,16329.0,19838.0,-654.0,16544.0,347.0,0.0,27418.0,50.0,Pass
l3109.txm,57.7422,5.0,752.0,754.0,132.0,0.0,1168.0,100.0,1256.0,9424.0,9033.0,-1273.0,29.0,16193.0,19902.0,-387.0,16414.0,350.0,0.0,27434.0,49.0,Pass
l3109.txm,58.7617,5.0,752.0,753.0,135.0,0.0,1147.0,101.0,1214.0,9435.0,9075.0,-397.0,28.0,16725.0,19948.0,520.0,16396.0,356.0,0.0,27432.0,50.0,Pass
l3109.txm,59.8223,5.0,751.0,753.0,132.0,0.0,1137.0,101.0,1188.0,9438.0,9079.0,850.0,27.0,16246.0,19956.0,139.0,16726.0,354.0,0.0,27362.0,50.0,Pass
l3109.txm,60.8105,5.0,752.0,753.0,131.0,0.0,1125.0,100.0,1180.0,9482.0,8968.0,869.0,28.0,16860.0,19970.0,91.0,16626.0,354.0,0.0,27368.0,50.0,Pass
l3109.txm,61.8301,5.0,752.0,753.0,135.0,0.0,1107.0,101.0,1187.0,9430.0,9024.0,-879.0,28.0,16315.0,19960.0,-324.0,16778.0,351.0,0.0,27354.0,50.0,Pass
l3109.txm,62.8691,5.0,752.0,754.0,132.0,0.0,1097.0,101.0,1184.0,9508.0,8985.0,401.0,28.0,16554.0,20042.0,468.0,16460.0,351.0,0.0,27336.0,50.0,Pass
l3109.txm,63.8906,5.0,752.0,754.0,133.0,0.0,1068.0,100.0,1186.0,9492.0,8970.0,-1520.0,28.0,16737.0,20052.0,-306.0,16376.0,345.0,0.0,27362.0,50.0,Pass
l3109.txm,64.9102,5.0,752.0,755.0,131.0,0.0,1058.0,101.0,1186.0,9449.0,9029.0,-623.0,28.0,16617.0,20184.0,642.0,16378.0,342.0,0.0,27352.0,50.0,Pass
l3109.txm,65.9707,5.0,751.0,752.0,132.0,0.0,1038.0,100.0,1186.0,9436.0,9016.0,-1041.0,29.0,16344.0,19974.0,-606.0,16806.0,354.0,0.0,27294.0,50.0,Pass
l3109.txm,66.9805,5.0,752.0,753.0,131.0,0.0,1003.0,102.0,1180.0,9421.0,9013.0,-1559.0,28.0,16443.0,19998.0,-282.0,16962.0,343.0,0.0,27298.0,50.0,Pass
l3109.txm,68.0019,5.0,752.0,754.0,135.0,0.0,952.0,100.0,1180.0,9500.0,8994.0,-797.0,29.0,16318.0,20124.0,-331.0,16866.0,351.0,0.0,27130.0,50.0,Pass
l3109.txm,69.0195,5.0,752.0,753.0,135.0,0.0,922.0,101.0,1178.0,9469.0,9024.0,-1573.0,30.0,15970.0,20328.0,-565.0,16696.0,349.0,0.0,26986.0,50.0,Pass
l3109.txm,70.0664,5.0,752.0,754.0,134.0,0.0,891.0,101.0,1187.0,9499.0,9064.0,-1762.0,29.0,16482.0,20216.0,-543.0,16836.0,345.0,0.0,26980.0,50.0,Pass
l3109.txm,71.0605,5.0,752.0,753.0,134.0,0.0,880.0,101.0,1182.0,9433.0,9079.0,-1989.0,29.0,16480.0,20416.0,-19.0,16116.0,346.0,0.0,26962.0,50.0,Pass
l3109.txm,72.0801,5.0,752.0,753.0,132.0,0.0,948.0,100.0,1191.0,9515.0,9056.0,-304.0,28.0,16605.0,20362.0,1020.0,16308.0,344.0,0.0,27294.0,50.0,Pass
l3109.txm,73.0996,5.0,752.0,754.0,135.0,0.0,1097.0,101.0,1192.0,9467.0,9073.0,378.0,27.0,16889.0,20196.0,40.0,16354.0,352.0,0.0,27292.0,50.0,Pass
l3109.txm,74.1172,5.0,751.0,754.0,134.0,0.0,1251.0,100.0,1189.0,9528.0,9064.0,1073.0,25.0,16909.0,19740.0,105.0,16130.0,345.0,0.0,27566.0,50.0,Pass
l3109.txm,75.1406,5.0,752.0,753.0,135.0,0.0,1391.0,100.0,1184.0,9531.0,8960.0,-494.0,25.0,16961.0,19678.0,-26.0,16274.0,356.0,0.0,27642.0,50.0,Pass
l3109.txm,76.1582,5.0,752.0,752.0,132.0,0.0,1593.0,100.0,1191.0,9432.0,9033.0,-260.0,25.0,16867.0,19360.0,124.0,16348.0,349.0,0.0,27840.0,51.0,Pass
l3109.txm,77.1797,5.0,752.0,754.0,133.0,0.0,1677.0,100.0,1182.0,9476.0,9026.0,-322.0,25.0,16962.0,19214.0,148.0,16520.0,352.0,0.0,27876.0,51.0,Pass
l3109.txm,78.1973,5.0,752.0,753.0,133.0,0.0,1682.0,101.0,1184.0,9479.0,9004.0,-168.0,25.0,17177.0,19192.0,-368.0,16438.0,347.0,1.0,27876.0,51.0,Pass
l3109.txm,79.2207,5.0,752.0,754.0,131.0,0.0,1690.0,101.0,1185.0,9504.0,8954.0,313.0,26.0,16776.0,19358.0,496.0,16594.0,353.0,1.0,27958.0,51.0,Pass
l3109.txm,80.2402,5.0,752.0,753.0,135.0,0.0,1693.0,101.0,1184.0,9488.0,8958.0,85.0,26.0,16775.0,19068.0,432.0,16630.0,348.0,0.0,27878.0,51.0,Pass
l3109.txm,81.2598,5.0,752.0,754.0,134.0,0.0,1697.0,100.0,1185.0,9460.0,9029.0,-417.0,25.0,16700.0,19072.0,974.0,16338.0,347.0,1.0,27914.0,51.0,Pass
l3109.txm,82.3066,5.0,752.0,753.0,134.0,0.0,1697.0,101.0,1183.0,9504.0,8999.0,-387.0,25.0,16906.0,19118.0,16.0,16478.0,344.0,0.0,27868.0,51.0,Pass
l3109.txm,83.2988,5.0,752.0,752.0,132.0,0.0,1703.0,100.0,1184.0,9451.0,9002.0,-230.0,26.0,16644.0,19138.0,658.0,16484.0,349.0,0.0,27888.0,51.0,Pass
l3109.txm,84.3203,5.0,752.0,753.0,131.0,0.0,1705.0,101.0,1185.0,9428.0,9019.0,293.0,26.0,16872.0,19344.0,78.0,16402.0,342.0,0.0,27856.0,51.0,Pass
l3109.txm,85.3418,5.0,752.0,754.0,133.0,0.0,1706.0,100.0,1181.0,9518.0,8948.0,-351.0,26.0,16656.0,19336.0,984.0,16526.0,348.0,0.0,28006.0,51.0,Pass
l3109.txm,86.3613,5.0,752.0,754.0,131.0,0.0,1705.0,101.0,1183.0,9493.0,8981.0,-40.0,26.0,16538.0,19076.0,70.0,16424.0,353.0,0.0,27948.0,51.0,Pass
l3109.txm,87.3828,5.0,751.0,753.0,134.0,0.0,1711.0,101.0,1182.0,9510.0,8940.0,-811.0,26.0,16893.0,19088.0,-63.0,16468.0,350.0,0.0,27870.0,51.0,Pass
l3109.txm,88.4023,5.0,752.0,754.0,132.0,0.0,1725.0,101.0,1187.0,9425.0,9004.0,-239.0,26.0,16869.0,19154.0,-69.0,16430.0,351.0,0.0,27886.0,51.0,Pass
l3109.txm,89.4219,5.0,752.0,753.0,132.0,0.0,1720.0,102.0,1185.0,9493.0,8994.0,-113.0,26.0,16766.0,19170.0,153.0,16536.0,348.0,0.0,27898.0,51.0,Pass
l3109.txm,90.4395,5.0,752.0,753.0,135.0,0.0,1718.0,100.0,1186.0,9457.0,9018.0,-892.0,26.0,16661.0,19218.0,84.0,16482.0,345.0,0.0,27958.0,51.0,Pass
l3109.txm,91.459,5.0,752.0,752.0,135.0,0.0,1726.0,101.0,1186.0,9443.0,9008.0,205.0,25.0,16820.0,19176.0,518.0,16418.0,346.0,1.0,27904.0,51.0,Pass
l3109.txm,92.4824,5.0,752.0,754.0,133.0,0.0,1724.0,101.0,1184.0,9469.0,8982.0,-208.0,25.0,16914.0,19206.0,139.0,16548.0,345.0,0.0,27834.0,51.0,Pass
l3109.txm,93.5019,5.0,752.0,753.0,135.0,0.0,1730.0,101.0,1185.0,9447.0,9018.0,-644.0,25.0,16821.0,19326.0,508.0,16450.0,348.0,1.0,27874.0,51.0,Pass
l3109.txm,94.5469,5.0,752.0,753.0,133.0,0.0,1731.0,100.0,1184.0,9432.0,9024.0,-194.0,26.0,16568.0,19064.0,128.0,16574.0,346.0,0.0,27998.0,51.0,Pass
l3109.txm,95.541,5.0,751.0,753.0,135.0,0.0,1735.0,101.0,1184.0,9515.0,8937.0,-86.0,25.0,16480.0,19324.0,378.0,16702.0,347.0,0.0,27878.0,51.0,Pass
l3109.txm,96.5605,5.0,751.0,753.0,133.0,0.0,1729.0,102.0,1184.0,9470.0,8995.0,-103.0,25.0,17066.0,19270.0,88.0,16404.0,347.0,1.0,27826.0,51.0,Pass
l3109.txm,97.582,5.0,752.0,753.0,135.0,0.0,1734.0,102.0,1186.0,9520.0,8947.0,-581.0,25.0,16660.0,19160.0,912.0,16690.0,347.0,0.0,27790.0,51.0,Pass
l3109.txm,98.6016,5.0,752.0,752.0,134.0,0.0,1734.0,101.0,1187.0,9488.0,8944.0,11.0,26.0,16790.0,19116.0,406.0,16516.0,351.0,0.0,27898.0,51.0,Pass
l3109.txm,99.6211,5.0,752.0,754.0,134.0,0.0,1734.0,101.0,1185.0,9513.0,8950.0,-301.0,25.0,16745.0,19274.0,-347.0,16436.0,345.0,0.0,27940.0,51.0,Pass
l3109.txm,100.641,5.0,752.0,753.0,133.0,0.0,1735.0,101.0,1184.0,9517.0,8963.0,-68.0,25.0,16599.0,19370.0,446.0,16436.0,347.0,1.0,27892.0,51.0,Pass
l3109.txm,101.662,5.0,752.0,754.0,134.0,0.0,1739.0,102.0,1184.0,9502.0,8989.0,-349.0,25.0,16981.0,19156.0,75.0,16600.0,347.0,0.0,27892.0,51.0,Pass
l3109.txm,102.68,5.0,752.0,752.0,134.0,0.0,1732.0,101.0,1185.0,9440.0,9018.0,237.0,26.0,16966.0,19318.0,-49.0,16476.0,351.0,0.0,27922.0,51.0,Pass
l3109.txm,103.701,5.0,752.0,754.0,135.0,0.0,1729.0,100.0,1183.0,9500.0,8996.0,-747.0,25.0,16874.0,19428.0,-24.0,16618.0,352.0,0.0,27866.0,51.0,Pass
l3109.txm,104.742,5.0,752.0,753.0,135.0,0.0,1737.0,100.0,1187.0,9498.0,8935.0,-578.0,25.0,16709.0,19218.0,133.0,16526.0,348.0,0.0,27824.0,51.0,Pass
l3109.txm,105.762,5.0,752.0,755.0,132.0,0.0,1739.0,101.0,1186.0,9502.0,8942.0,-38.0,26.0,16699.0,19344.0,58.0,16514.0,356.0,0.0,27902.0,51.0,Pass
l3109.txm,106.809,5.0,752.0,753.0,131.0,0.0,1731.0,100.0,1184.0,9516.0,8940.0,12.0,25.0,16517.0,19210.0,84.0,16638.0,347.0,0.0,27852.0,51.0,Pass
l3109.txm,107.803,5.0,752.0,753.0,132.0,0.0,1731.0,102.0,1182.0,9501.0,8974.0,-372.0,26.0,16801.0,19370.0,192.0,16456.0,357.0,0.0,27940.0,51.0,Pass
l3109.txm,108.822,5.0,752.0,753.0,132.0,0.0,1738.0,100.0,1183.0,9469.0,8979.0,-218.0,26.0,16753.0,19386.0,-51.0,16460.0,347.0,0.0,27890.0,51.0,Pass
l3109.txm,109.842,5.0,752.0,753.0,133.0,0.0,1736.0,100.0,1185.0,9522.0,8956.0,-548.0,25.0,16814.0,19122.0,-416.0,16568.0,355.0,0.0,27906.0,51.0,Pass
l3109.txm,9.68945,4.0,751.0,753.0,132.0,0.0,1060.0,100.0,1273.0,9463.0,8999.0,-1032.0,29.0,16584.0,20076.0,-587.0,16020.0,351.0,0.0,27294.0,49.0,Pass
l3110.txm,9.68945,4.0,751.0,753.0,132.0,0.0,1060.0,100.0,1273.0,9463.0,8999.0,-1032.0,29.0,16584.0,20076.0,-587.0,16020.0,351.0,0.0,27294.0,49.0,Pass
l3110.txm,10.709,4.0,751.0,753.0,133.0,0.0,1003.0,100.0,1269.0,9468.0,9020.0,-1374.0,30.0,16521.0,20104.0,61.0,16170.0,346.0,0.0,27560.0,49.0,Pass
l3110.txm,11.7285,4.0,751.0,753.0,135.0,0.0,980.0,99.0,1269.0,9469.0,9015.0,-1636.0,30.0,16718.0,20092.0,38.0,16546.0,348.0,0.0,27550.0,49.0,Pass
l3110.txm,12.748,4.0,751.0,752.0,132.0,0.0,956.0,100.0,1258.0,9394.0,9071.0,-64.0,31.0,16405.0,20098.0,-36.0,17060.0,356.0,1.0,27532.0,49.0,Pass
l3110.txm,13.7695,4.0,751.0,753.0,134.0,0.0,943.0,101.0,1206.0,9444.0,9057.0,1038.0,29.0,16676.0,20238.0,-328.0,16508.0,347.0,0.0,27114.0,50.0,Pass
l3110.txm,14.7891,4.0,751.0,754.0,134.0,0.0,2011.0,101.0,1152.0,9464.0,8942.0,208.0,31.0,16201.0,19866.0,2030.0,16566.0,345.0,0.0,28076.0,50.0,Pass
l3110.txm,15.8086,4.0,751.0,753.0,135.0,0.0,3006.0,102.0,1173.0,9452.0,8995.0,-1450.0,29.0,16464.0,19516.0,-712.0,16898.0,358.0,0.0,27770.0,49.0,Pass
l3110.txm,16.8281,4.0,752.0,754.0,133.0,0.0,3014.0,100.0,1201.0,9417.0,9068.0,-2198.0,29.0,16474.0,19398.0,-72.0,16162.0,348.0,0.0,27770.0,49.0,Pass
l3110.txm,17.8477,4.0,751.0,753.0,131.0,0.0,2589.0,100.0,1203.0,9413.0,9063.0,1246.0,29.0,16054.0,19418.0,-550.0,16626.0,348.0,0.0,27800.0,49.0,Pass
l3110.txm,18.8691,4.0,751.0,752.0,135.0,0.0,2630.0,100.0,1169.0,9448.0,8969.0,-1614.0,28.0,16711.0,19570.0,25.0,16470.0,355.0,0.0,27858.0,50.0,Pass
l3110.txm,19.8887,4.0,751.0,752.0,132.0,0.0,2729.0,101.0,1174.0,9487.0,8951.0,-1325.0,28.0,16762.0,19412.0,-593.0,16858.0,348.0,0.0,27794.0,50.0,Pass
l3110.txm,20.9453,4.0,751.0,753.0,135.0,0.0,2776.0,101.0,1192.0,9506.0,8979.0,235.0,30.0,16317.0,19370.0,-519.0,16720.0,345.0,0.0,27740.0,49.0,Pass
l3110.txm,21.9688,4.0,751.0,752.0,129.0,0.0,2791.0,102.0,1183.0,9436.0,9039.0,-967.0,29.0,16610.0,19650.0,-472.0,16526.0,345.0,0.0,27780.0,50.0,Pass
l3110.txm,22.9922,4.0,752.0,753.0,134.0,0.0,2838.0,102.0,1185.0,9419.0,9056.0,-1197.0,28.0,17016.0,19498.0,105.0,16446.0,352.0,0.0,27860.0,50.0,Pass
l3110.txm,24.0117,4.0,752.0,753.0,136.0,0.0,2873.0,101.0,1189.0,9453.0,9024.0,-1822.0,29.0,16593.0,19240.0,2.0,16838.0,343.0,0.0,27866.0,50.0,Pass
l3110.txm,25.0293,4.0,751.0,753.0,132.0,0.0,2895.0,101.0,1184.0,9455.0,9013.0,-1194.0,29.0,16657.0,19348.0,1.0,16604.0,346.0,1.0,27830.0,50.0,Pass
