sensor_060,sensor_104,sensor_511,sensor_349,sensor_022,sensor_029,sensor_437,sensor_130,sensor_125,sensor_296,sensor_317,sensor_301,sensor_126,sensor_295,sensor_027,sensor_034,sensor_080,sensor_453,sensor_131,sensor_065,result
2.2118,-0.0116,67.884,0.0131,-6461.0,70.4667,4.0675,-0.5204,15.92,191.4906,6.0691,0.0945,1.206,54.4977,1.8702,8.5251,0.0144,6.0797,0.7884,17.7882,양품
7.9373,-0.0103,46.6586,0.0118,-5411.5,70.5444,2.8314,-0.5204,15.92,261.4766,5.3721,0.0939,1.206,259.8493,2.0008,8.5251,-0.0019,4.7462,0.7884,12.0627,양품
0.8745,-0.012,47.4506,0.0125,-6409.5,70.1667,3.0962,-0.5204,15.92,309.3406,5.0138,0.0706,1.206,179.862,1.8835,8.5251,0.0203,4.1826,0.7884,19.1255,양품
3.99,-0.0106,51.6432,0.0111,-5546.5,70.1556,1.5109,0.8042,15.81,132.6383,4.5588,0.0459,1.007,328.1732,1.9945,8.5251,0.0006,3.7106,0.789,16.01,양품
4.4455,-0.0096,66.8407,0.0146,-6466.25,67.0556,3.0605,-0.6623,15.74,339.2692,5.2038,0.0654,1.182,143.9708,1.883,8.6005,-0.0134,4.6604,0.6852,15.5545,양품
168.1455,-0.0096,68.75,0.013,-5430.0,68.0889,2.0005,-0.6623,15.74,66.2621,5.1021,0.0715,1.182,391.0891,2.0072,8.7994,-0.0046,4.5388,0.6852,34.17,양품
-0.2845,-0.0079,60.5678,0.0255,-5183.0,67.0444,3.2333,-0.1419,15.77,201.4504,7.4994,0.1048,1.154,146.3626,1.9852,9.2047,0.029,6.0691,0.6556,20.2845,양품
2.0609,-0.0078,77.707,0.0124,-5353.25,67.7889,2.8095,-0.1419,15.77,123.4298,6.1941,0.0897,1.154,174.8454,1.9955,,-0.0044,5.0714,0.6556,17.9391,양품
1.7373,-0.0082,53.4954,0.0269,-5763.75,67.4444,2.6822,-0.1419,15.77,238.4638,4.9065,0.0862,1.154,1144.0429,1.9805,9.7324,0.0147,4.8884,0.6556,18.2627,양품
3.1191,-0.0122,49.8468,0.0191,-5474.75,67.3556,1.9692,-0.1419,15.77,141.0966,4.7844,0.0606,1.154,190.4633,1.995,9.6938,-0.0178,4.3328,0.6556,16.8809,양품
0.2818,-0.01,49.2462,0.0261,-6211.25,65.1333,2.718,-0.1419,15.77,41.7532,6.0098,0.0918,1.154,886.7365,2.017,9.0776,-0.0005,5.109,0.6556,19.7182,양품
4.06,-0.0097,73.5751,0.0166,-6252.75,68.6556,3.6476,-0.0473,15.75,323.9907,5.0865,0.0806,1.078,130.2827,1.909,8.9546,0.0216,5.5533,0.6887,15.94,양품
-0.3182,-0.0031,148.9879,0.027,-5288.5,69.1889,1.1574,-0.6623,15.74,110.7159,4.9744,0.0389,1.182,161.6385,2.0053,8.6005,0.0101,4.4239,0.6852,20.3182,양품
-0.0636,-0.0132,32.4528,0.0302,-5328.0,66.9333,2.9118,-0.0473,15.75,158.3098,5.5842,0.1045,1.078,387.6416,1.982,8.3324,0.032,5.9131,0.6887,20.0636,양품
36.3682,-0.0098,68.2803,0.016,-6334.5,69.8,4.7834,-0.6623,15.74,273.7449,5.073,0.1107,1.182,247.0364,1.8918,8.8505,0.002,5.0445,0.6852,16.63,양품
1.0291,-0.0134,46.1825,0.0208,-5711.0,67.2667,1.8884,-0.0473,15.75,100.0583,5.0376,0.0569,1.078,186.5494,2.0275,8.7867,0.0107,4.3432,0.6887,18.9709,양품
1.9591,-0.0141,20.5674,0.0172,-5662.25,70.7778,2.9353,0.7569,15.85,106.3469,6.7197,0.0951,1.116,352.5747,1.9898,8.5251,-0.0026,6.4624,0.7025,18.0409,양품
1.6373,-0.013,24.6154,0.0236,-6310.25,67.4889,4.7038,-0.0473,15.75,277.0817,5.5742,0.1083,1.078,184.1256,1.885,8.5987,0.0265,4.736,0.6887,18.3627,양품
-1.2209,-0.0126,26.2425,0.0232,-5686.75,70.5111,2.4024,-0.0473,15.75,181.4963,4.866,0.0719,1.078,534.384,2.0177,8.7897,-0.0287,4.3985,0.6887,21.2209,양품
8.8445,-0.0142,31.7741,0.0235,-5402.5,68.7889,1.0155,-0.1419,15.77,52.7194,5.7787,0.0338,1.154,474.4994,2.0198,8.3324,-0.0193,5.4522,0.6556,11.1555,양품
-1.1255,-0.0092,25.9811,0.0137,-6539.75,70.7667,2.5615,-0.2838,15.69,229.2108,4.3122,0.0555,1.182,187.8446,1.8845,8.7418,-0.0203,4.574,0.5438,21.1255,양품
2.9409,-0.0123,35.0663,0.0278,-6389.5,68.2889,3.9992,-0.1419,15.77,304.5733,7.1505,0.0861,1.154,171.0448,1.8922,9.7836,0.0294,6.4717,0.6556,17.0591,양품
-4.4845,-0.0095,74.6386,0.0266,-6468.0,66.1556,2.0635,-0.4731,15.78,331.6347,5.3967,0.0445,1.276,247.5305,1.885,9.0776,0.0183,4.9935,0.6645,24.4845,양품
8.1418,-0.0101,63.6025,0.0109,-5649.5,70.6111,3.4673,-0.0473,15.75,154.252,6.712,0.1164,1.078,538.5997,2.0092,8.6427,-0.0141,6.6878,0.6887,11.8582,양품
9.4864,-0.013,39.1179,0.0339,-6505.5,70.0,2.3502,-0.1419,15.77,336.9751,6.0009,0.0603,1.154,212.1077,1.886,8.5687,-0.0078,5.4638,0.6556,30.5136,양품
-7.5073,-0.0112,37.3749,0.0267,-4599.25,68.2111,2.2541,-0.1419,15.77,142.2463,7.3872,0.0902,1.154,1444.2925,2.0095,8.9635,0.0216,6.0398,0.6556,27.5073,양품
3.8264,-0.0115,27.8867,0.0195,-5330.0,69.5444,4.4363,-0.4731,15.78,237.1657,6.2339,0.1428,1.276,501.7509,1.9983,8.5891,0.0202,5.9406,0.6645,16.1736,양품
10.2355,-0.0108,46.2963,0.0163,-6456.75,71.3111,1.8213,-0.2838,15.69,269.1089,5.0133,0.0441,1.182,76.1856,1.905,8.7418,-0.0217,4.3488,0.5438,9.7645,양품
1.0218,-0.0121,35.5739,0.0168,-6347.75,71.4222,4.0764,-0.7096,15.91,316.0111,5.8286,0.0853,1.135,224.1805,1.8845,8.5987,0.0032,4.5356,0.6802,18.9782,양품
3.8664,-0.0105,56.3246,0.0325,-6426.5,73.0222,3.3361,0.7569,15.85,355.3659,5.0435,0.0715,1.116,195.1316,1.875,8.6829,0.0091,5.0688,0.7025,16.1336,양품
-6.0545,-0.0107,17.7986,0.0187,-6624.0,69.9667,3.5047,-0.2838,15.69,286.6479,5.0295,0.0711,1.182,241.1265,1.8725,8.7219,-0.0043,4.7954,0.5438,26.0545,양품
2.8745,-0.0113,31.9645,0.0257,-5305.5,67.9333,1.8663,0.7569,15.85,116.2393,5.1169,0.0582,1.116,333.5551,1.9605,9.7324,0.0089,4.2831,0.7025,17.1255,양품
-0.81,0.0018,253.7931,0.0294,-6310.25,69.4222,3.7932,-0.6623,15.74,354.8205,6.3528,0.0894,1.182,138.8221,1.8818,8.6439,-0.0114,4.858,0.6852,20.81,양품
8.1445,-0.0109,58.5143,0.0179,-6406.25,69.3111,3.5932,-0.4731,15.78,343.9942,5.2941,0.0834,1.276,240.9901,1.8847,8.6439,-0.0044,5.9072,0.6645,11.8555,양품
11.4855,-0.011,29.932,0.0153,-6329.75,67.2667,2.6789,-0.7096,15.91,279.7611,5.9031,0.0571,1.135,102.3633,1.8855,8.8043,-0.0069,5.0874,0.6802,8.5145,양품
1.4745,-0.0144,71.9723,0.0401,-5874.25,68.2,2.4025,0.7569,15.85,95.8541,5.7336,0.0776,1.116,1198.8974,2.0245,8.5288,-0.0138,5.8143,0.7025,18.5255,양품
2.0127,-0.0122,28.6885,0.0227,-5459.0,66.4556,3.4171,-0.1419,15.77,94.7888,5.9644,0.1188,1.154,40.4804,2.0,8.7994,-0.0105,4.8891,0.6556,17.9873,양품
0.91,-0.0133,30.1602,0.0133,-5545.75,68.7667,4.1627,-0.7096,15.91,569.7873,6.9024,0.1264,1.135,112.8934,1.9968,8.5987,0.019,5.7037,0.6802,19.09,양품
-1.5118,-0.0068,67.8967,0.0259,-6225.75,68.9778,4.5381,-0.7096,15.91,276.1152,5.7194,0.1,1.135,298.2732,1.8842,8.6439,0.0109,5.2244,0.6802,21.5118,양품
0.9091,-0.0073,54.7009,0.025,-6260.75,69.0222,4.201,-0.2838,15.69,213.5593,6.3665,0.0986,1.182,147.9152,1.8995,8.4092,0.0435,6.7398,0.5438,19.0909,양품
0.6191,-0.008,71.028,0.0229,-5607.25,68.1222,3.3745,-0.9461,15.79,68.9082,6.4131,0.1271,1.201,430.661,2.016,8.7867,-0.0208,6.3329,0.6893,19.3809,양품
3.3655,-0.0105,35.3222,0.0139,-5723.5,68.4667,4.0084,-0.7096,15.91,947.9305,6.0366,0.1201,1.135,711.2362,2.009,8.8043,0.0127,5.9933,0.6802,16.6345,양품
-2.63,-0.0093,67.7419,0.0221,-5628.0,70.4444,2.559,-0.7096,15.91,157.0401,5.9073,0.0828,1.135,427.8839,2.036,8.7897,0.0034,6.1081,0.6802,22.63,양품
1.0045,-0.0111,49.5495,0.0264,-5669.75,69.7111,3.9705,0.7569,15.85,212.7871,6.8,0.1211,1.116,295.6861,2.0012,8.9546,0.0203,5.8411,0.7025,18.9955,불량
1.1527,-0.0118,60.1058,0.0162,-6326.0,66.6333,1.697,-0.7096,15.91,328.9148,5.441,0.0372,1.135,273.6604,1.8842,8.6005,-0.0043,4.4805,0.6802,18.8473,양품
0.2055,-0.0092,61.9565,0.0213,-6371.0,69.2222,2.4311,-0.0473,15.75,445.0637,6.8171,0.0529,1.078,360.1592,1.882,8.8043,-0.0259,5.459,0.6887,19.7945,양품
-3.8982,-0.0111,35.2542,0.0222,-6344.25,65.1,2.7393,0.7569,15.85,298.4437,5.5693,0.0602,1.116,178.0962,1.8775,9.0776,0.0069,4.6469,0.7025,23.8982,양품
3.2764,-0.0075,81.3333,0.0331,-5409.0,67.1,2.2234,-0.6623,15.99,180.5702,4.866,0.0683,1.314,160.2768,1.9643,9.2047,0.0318,4.6001,0.7101,16.7236,양품
-4.0373,-0.011,52.6674,0.0267,-5246.75,63.6889,2.6274,-0.6623,15.99,97.3597,7.0294,0.0806,1.314,386.7992,1.9832,9.0776,0.0495,5.7018,0.7101,24.0373,양품
0.1618,-0.0116,39.7838,0.0176,-5697.5,65.8222,0.8531,-0.4731,15.78,115.2288,5.4007,0.0278,1.276,101.0429,1.9937,8.5459,0.009,4.9778,0.6645,19.8382,양품
-3.9436,-0.0109,49.6552,0.0235,-5933.25,69.9889,2.4521,-0.6623,15.99,315.0909,5.5417,0.078,1.314,447.908,2.013,8.7897,-0.0119,5.4759,0.7101,23.9436,양품
-1.2518,-0.0091,44.9931,0.0157,-6338.25,69.8444,3.8323,-0.5677,15.99,257.4762,6.2167,0.082,1.418,153.2479,1.8815,8.6005,-0.0027,5.9449,0.6786,21.2518,양품
1.3664,-0.0101,35.5995,0.0231,-6350.25,65.9556,2.4535,-0.6623,15.99,271.933,5.8843,0.0622,1.314,146.1879,1.8927,8.659,0.0025,6.0876,0.7101,18.6336,양품
5.65,-0.0111,33.3709,0.0165,-5278.0,68.1333,3.8054,0.7569,15.85,1596.3689,5.8068,0.124,1.116,282.8816,2.0158,8.5135,-0.0066,4.8061,0.7025,14.35,양품
7.8264,-0.0057,70.1754,0.0295,-5444.0,69.2,2.125,-0.6623,15.99,132.4877,4.9158,0.0708,1.314,313.8821,1.9963,8.6527,0.0205,4.6654,0.7101,12.1736,양품
-1.1927,-0.0121,63.6364,0.0224,-5561.0,68.9222,2.0819,-0.6623,15.99,161.0528,5.9157,0.0657,1.314,406.3685,1.9905,8.5459,0.0032,5.104,0.7101,21.1927,양품
5.4991,-0.0105,29.4537,0.0172,-5192.5,67.5,4.4576,-0.5677,15.99,346.775,6.5321,0.1693,1.418,687.7308,2.0435,8.5288,-0.0124,6.1483,0.6786,14.5009,불량
-0.0309,-0.0137,40.8387,0.0304,-6461.0,68.5,3.3532,-0.5677,15.99,326.4378,6.0001,0.0774,1.418,200.338,1.8798,8.659,-0.0204,5.807,0.6786,20.0309,양품
0.5091,-0.01,49.9376,0.0302,-6305.5,67.6111,4.4842,-0.0473,15.75,198.4817,4.3721,0.0993,1.078,178.0384,1.887,9.7324,0.0268,4.847,0.6887,19.4909,양품
,-0.0094,53.1208,0.0259,-5871.75,69.1,1.5848,-0.1419,15.9,159.5274,,0.0547,1.163,448.2272,2.0125,8.5788,0.0215,,0.6764,,양품
,-0.0115,26.1723,0.0172,-6624.5,71.3333,3.3632,-0.6623,15.99,177.9876,5.8591,0.0693,1.314,209.5225,1.8758,8.7199,-0.0035,5.1184,0.7101,,양품
0.5755,-0.0126,31.8408,0.0176,-6736.0,68.2222,6.1426,-0.1419,15.9,286.8949,6.1628,0.137,1.163,905.9249,1.8895,9.7836,0.0031,5.7093,0.6764,19.4245,양품
0.2573,-0.0095,57.971,0.0196,-5232.25,67.2889,2.7073,-0.5677,15.99,101.9199,5.7795,0.0882,1.418,456.4416,1.9805,8.659,-0.0088,5.3122,0.6786,19.7427,양품
9.2827,-0.0081,38.3901,0.0244,-5234.5,65.5778,2.8901,-0.5677,15.99,170.6192,6.2345,0.0994,1.418,338.0675,2.0132,8.7994,0.0034,5.4197,0.6786,10.7173,양품
-1.0482,-0.013,43.8462,0.0252,-6319.75,68.3889,3.0295,0.0,15.91,259.0719,5.9818,0.069,1.541,164.7834,1.8838,9.7836,0.0294,5.3254,0.7717,21.0482,양품
5.6309,-0.0097,26.943,0.026,-5121.0,69.3889,2.7471,-0.1419,15.9,279.3976,5.2759,0.0825,1.163,345.7195,1.9958,8.5288,-0.0066,4.6274,0.6764,14.3691,양품
13.3709,-0.0114,46.4912,0.0116,-5229.25,68.9111,3.8203,-0.5677,15.99,206.9412,5.5776,0.1301,1.418,572.4592,2.0103,8.8043,-0.0125,4.7226,0.6786,6.6291,불량
5.1736,-0.0103,28.1553,0.0186,-6183.75,67.9222,4.7466,0.0,15.91,313.5936,5.8216,0.1023,1.541,92.5612,1.8882,8.5334,0.0206,5.1094,0.7717,14.8264,양품
4.8373,-0.0085,119.174,0.0189,-5506.25,67.7778,4.3043,0.0,15.91,96.7505,5.3511,0.1351,1.541,106.6282,1.9973,8.3324,0.0212,5.0289,0.7717,15.1627,양품
6.3691,-0.0097,74.5149,0.0204,-5622.5,71.4444,3.7383,-0.5677,15.99,244.5097,5.5444,0.115,1.418,371.7441,2.0183,8.7897,-0.0087,5.3416,0.6786,13.6309,양품
0.2818,-0.0129,34.8837,0.0283,-5046.25,70.7778,1.5074,-0.6623,15.99,100.1012,6.0756,0.0495,1.314,450.3276,1.999,8.6427,-0.0175,5.6383,0.7101,19.7182,양품
-0.8964,-0.0099,59.8226,0.02,-5530.0,70.1889,1.8322,0.0,15.91,454.1263,5.9494,0.0626,1.541,627.7882,1.987,8.7283,-0.0427,5.362,0.7717,20.8964,양품
-0.1745,-0.0095,63.3245,0.0184,-6339.0,66.4111,3.5914,-0.1419,15.9,326.5725,4.6227,0.0754,1.163,187.709,1.8873,8.8043,0.0214,4.3348,0.6764,20.1745,양품
7.0709,-0.0118,34.709,0.0205,-6626.5,70.6444,1.4147,-0.5677,15.99,300.3047,5.4252,0.0318,1.418,166.7503,1.8765,8.7851,-0.0016,5.356,0.6786,12.9291,양품
0.4545,-0.0064,90.8023,0.0194,-7148.0,66.0444,3.5201,0.0,15.91,314.963,5.5892,0.081,1.541,836.4636,1.8875,8.8132,-0.0059,4.8374,0.7717,19.5455,양품
2.2518,-0.0111,57.7227,0.0239,-6235.25,68.7,6.1889,-0.1419,15.9,345.5849,5.9603,0.1394,1.163,303.8853,1.8873,8.5855,-0.0046,5.6508,0.6764,17.7482,양품
0.9991,-0.0083,55.5053,0.022,-6233.5,65.6444,3.3562,0.0,15.91,206.7146,5.5943,0.0742,1.541,205.9361,1.905,23.1583,-0.021,5.0486,0.7717,19.0009,양품
2.3691,-0.0112,44.7427,0.0248,-5394.75,69.0667,2.0242,-0.1419,15.9,154.759,5.1818,0.0632,1.163,446.2678,2.019,8.5891,0.0376,4.5002,0.6764,17.6309,양품
3.43,-0.011,48.9241,0.0181,-6273.75,69.6111,2.8304,-0.6623,15.99,219.7309,5.0292,0.0653,1.314,107.6394,1.8963,9.3335,-0.0004,4.3925,0.7101,16.57,양품
2.3755,-0.0147,28.5472,0.0318,-6368.5,68.1111,3.138,-0.1419,15.9,273.4683,5.0931,0.0705,1.163,203.0016,1.8872,9.7836,0.0478,4.3936,0.6764,17.6245,양품
1.1682,-0.0118,56.5998,0.0234,-5319.25,68.6,1.6912,-0.1419,15.9,237.0724,5.443,0.0589,1.163,520.3943,1.9968,8.5135,0.0282,5.0389,0.6764,18.8318,양품
0.1691,-0.0112,42.7141,0.0282,-6366.0,68.1778,2.4981,-0.5204,15.89,241.3994,5.1317,0.0589,1.239,164.3979,1.8988,9.2047,0.0035,4.0043,0.7586,19.8309,양품
2.6491,-0.011,37.3576,0.0228,-5651.25,69.2111,1.5923,0.0,15.91,298.9006,4.8905,0.0519,1.541,250.5319,2.015,8.9546,0.027,4.9178,0.7717,17.3509,양품
3.1382,-0.0114,37.8022,0.0256,-5397.5,68.5889,2.3861,-0.5204,15.89,1160.4443,4.1069,0.072,1.239,152.0537,1.9798,8.5788,-0.0068,4.2189,0.7586,16.8618,양품
4.4364,-0.0105,69.3587,0.0168,-5451.25,68.2778,4.1847,-0.6623,15.99,134.9083,6.2098,0.1343,1.314,284.0849,2.014,8.5135,-0.0057,5.9303,0.7101,15.5636,양품
2.1045,-0.0123,44.6247,0.0308,-6358.25,69.1667,5.6725,-0.5204,15.89,270.9691,7.4426,0.1381,1.239,216.3306,1.8878,9.6938,0.0171,6.8908,0.7586,17.8955,양품
3.9818,-0.0095,45.5026,0.0158,-5496.75,66.8111,3.2733,0.0473,15.93,266.3988,5.7653,0.1078,1.295,403.4,1.981,9.2047,0.0122,4.8264,0.7888,16.0182,양품
2.8182,-0.0098,53.265,0.0244,-6335.25,69.9333,2.088,0.0,15.91,232.8939,6.7766,0.0579,1.541,178.8284,1.8898,8.5297,0.0095,6.777,0.7717,17.1818,양품
-0.1209,-0.0076,67.3267,0.0231,-6170.75,67.9667,1.9719,-0.1419,15.9,374.4973,6.3084,0.0705,1.163,1075.0356,2.0165,8.5987,0.0113,5.3492,0.6764,20.1209,양품
1.1782,-0.0068,90.5109,0.0228,-5372.25,68.2222,3.2878,-0.1419,15.9,125.2863,7.2599,0.1003,1.163,463.6639,2.0088,8.7418,-0.0074,6.5961,0.6764,18.8218,양품
0.1664,-0.0117,41.9251,0.0352,-5472.75,67.1222,3.8244,-0.5204,15.89,200.3536,6.833,0.1244,1.239,576.4879,1.9878,9.2047,0.0103,5.9309,0.7586,19.8336,양품
4.92,-0.0111,35.9955,0.019,-5677.75,67.1778,2.6472,0.0,15.91,302.9923,5.4468,0.0804,1.541,187.4235,2.0012,9.7324,0.0036,4.8499,0.7717,15.08,양품
-1.3227,-0.0073,46.4957,0.0172,-6424.75,67.7444,1.5656,-1.655,15.95,282.9292,5.7706,0.0401,1.376,320.2555,1.89,8.5232,0.0103,4.482,0.7591,21.3227,양품
-0.7845,-0.0114,66.0793,0.0325,-6369.75,70.1,4.9182,-0.0946,15.96,295.8947,4.7145,0.1057,1.399,122.0393,1.8907,8.5135,0.0395,4.1581,0.7436,20.7845,양품
0.2655,-0.0137,32.0875,0.012,-6328.75,68.0889,2.5518,-1.655,15.95,276.6229,4.698,0.0561,1.376,292.8462,1.8805,8.5615,0.0004,4.5185,0.7591,19.7345,양품
-3.6855,-0.0111,36.036,0.0291,-6234.5,69.7889,1.8927,-0.0946,15.96,329.2805,5.5498,0.0417,1.399,161.5106,1.8878,8.5855,0.0427,4.7477,0.7436,23.6855,양품
-1.7609,-0.0089,22.4404,0.0191,-5962.0,69.0444,2.7146,-0.0946,15.96,37.0529,5.1793,0.0814,1.399,749.7471,2.0393,8.7283,-0.008,4.459,0.7436,21.7609,양품
2.9691,-0.0089,67.0391,0.0141,-5490.25,65.6556,2.996,-0.0946,15.96,139.858,5.5332,0.0898,1.399,296.7045,2.0065,9.754,0.0175,5.8916,0.7436,17.0309,양품
-1.7982,-0.0174,32.1377,0.0162,-6330.25,67.6111,3.9355,0.0,15.91,266.0464,4.7883,0.083,1.541,158.79,1.8855,8.9546,0.001,4.4493,0.7717,21.7982,양품
-0.3736,-0.0107,62.9108,0.0127,-5135.0,68.7667,3.2641,-1.655,15.95,279.1111,5.2192,0.1012,1.376,248.4364,2.0005,8.9635,0.0,4.7522,0.7591,20.3736,양품
4.9073,-0.0072,68.1739,0.0162,-6188.0,66.1444,4.2588,-0.0946,15.96,218.4008,5.9707,0.1049,1.399,256.5125,1.8958,8.5334,-0.0068,5.2264,0.7436,15.0927,양품
1.49,-0.01,50.2513,0.0208,-6475.5,69.0889,4.7256,-0.0946,15.96,308.4461,5.3185,0.117,1.399,254.6743,1.8847,8.5779,-0.0035,4.8093,0.7436,18.51,양품
3.2491,-0.0113,37.9691,0.0254,-5558.0,66.5222,2.6827,-1.655,15.95,138.2703,6.8121,0.0827,1.376,202.3001,2.0195,8.9546,-0.0106,6.4192,0.7591,16.7509,양품
-1.0927,-0.0109,48.5126,0.0131,-6380.0,67.3,5.2163,0.2365,15.99,269.0965,5.8811,0.1266,1.338,216.9531,1.8912,23.1583,0.0064,5.1838,0.7287,21.0927,양품
0.2536,-0.0126,69.1162,0.0257,-5630.75,65.2,1.5631,-0.0946,15.96,171.9486,5.0449,0.0487,1.399,127.4765,1.9838,9.754,0.0261,5.1854,0.7436,19.7464,양품
-0.7036,-0.012,39.2894,0.0251,-5473.25,68.6,2.3738,0.2365,15.99,122.7772,5.5866,0.0772,1.338,132.7137,2.0035,8.3324,0.0124,5.3382,0.7287,20.7036,양품
3.73,-0.011,20.9567,0.0147,-5611.5,66.0,2.368,-0.5204,15.97,241.7387,6.7593,0.0799,1.447,297.0617,2.0005,8.9635,0.0213,5.3911,0.7232,16.27,양품
-0.4173,-0.0108,34.1801,0.0254,-6382.5,68.8,3.5861,-0.0946,15.96,273.4476,7.353,0.0808,1.399,234.9503,1.881,9.7836,-0.0104,6.2281,0.7436,20.4173,양품
1.4464,-0.0118,65.1163,0.0284,-5666.25,68.6333,1.0872,-0.5204,15.97,51.0123,6.554,0.038,1.447,314.8411,2.0528,8.7812,0.0317,5.6979,0.7232,18.5536,양품
4.8364,-0.0095,47.1204,0.0148,-5523.75,70.9,3.1829,0.3311,15.95,141.6322,6.8081,0.1002,1.04,251.187,2.0347,8.6706,0.0033,5.6283,0.7884,15.1636,양품
-2.6655,-0.009,72.2222,0.0144,-6477.0,70.2222,1.1583,0.3311,15.95,170.2731,6.3086,0.0289,1.04,99.1195,1.8925,8.6706,-0.0119,5.1851,0.7884,22.6655,양품
-0.3455,-0.0146,45.7338,0.0317,-5733.0,68.0,2.1813,0.2365,15.99,239.5245,5.6345,0.0699,1.338,646.8982,1.9952,8.7283,0.0252,4.6028,0.7287,20.3455,양품
-6.6055,-0.0103,36.715,0.0139,-5242.25,68.5778,3.7192,-1.655,15.95,876.7147,6.7536,0.1218,1.376,221.4895,2.0,8.7932,0.0038,5.8509,0.7591,26.6055,양품
-0.0191,-0.0132,18.1303,0.0149,-5336.0,65.9111,2.094,-0.0946,15.96,1655.6513,5.5926,0.0775,1.399,401.9469,1.993,9.0425,0.0003,4.8727,0.7436,20.0191,양품
1.4845,-0.0146,62.3288,0.0304,-5472.0,69.0667,1.4906,0.7569,15.77,168.1031,5.5519,0.0476,0.9649,505.6857,1.9978,8.5288,0.0174,4.6174,0.6627,18.5155,양품
8.9864,-0.0083,76.8769,0.0169,-5361.5,63.8444,3.4884,-0.5204,15.97,191.1143,5.9035,0.1199,1.447,285.8875,2.0023,8.5232,0.0006,5.786,0.7232,11.0136,양품
-0.95,-0.0142,61.9718,0.0218,-6341.25,72.3111,3.5711,-0.5204,15.89,249.613,6.405,0.0884,1.239,168.9859,1.8945,8.4896,0.0024,5.517,0.7586,20.95,양품
2.8618,-0.0101,55.377,0.0306,-6222.5,66.7333,3.3168,0.3311,15.95,297.7766,5.9291,0.0702,1.04,259.364,1.894,8.5855,0.0308,5.4353,0.7884,17.1382,양품
-2.0764,-0.0141,33.2449,0.0278,-6305.25,67.4111,4.6911,-1.655,15.95,320.9241,6.314,0.1005,1.376,252.5449,1.888,8.5891,0.0344,5.5574,0.7591,22.0764,양품
3.36,-0.0144,45.8732,0.0225,-5412.5,67.3667,2.3596,0.7569,15.77,100.7058,5.318,0.0784,0.9649,550.8844,1.9957,8.7568,0.0243,4.8695,0.6627,16.64,양품
4.0427,-0.0093,69.7051,0.0179,-5320.5,66.9333,2.026,-0.0946,15.96,853.8912,5.6554,0.0664,1.399,86.7967,2.0238,8.9635,0.0068,4.6694,0.7436,15.9573,양품
2.8618,-0.0129,29.4004,0.0283,-5304.5,68.8556,2.3588,-0.5204,15.89,270.6622,7.1774,0.0829,1.239,214.2623,2.0155,8.3324,0.0251,5.7376,0.7586,17.1382,양품
-1.9909,-0.0112,40.0891,0.0149,-5387.5,71.5444,1.0487,0.3311,15.95,182.0385,6.0443,0.0326,1.04,163.186,1.9693,8.6706,0.0014,6.0301,0.7884,21.9909,양품
0.7655,-0.0089,63.6872,0.0162,-6300.25,69.7556,5.7233,-0.5204,15.97,260.2953,7.1479,0.1254,1.447,165.363,1.8685,8.5334,0.002,7.126,0.7232,19.2345,양품
1.9245,-0.0118,54.9102,0.0136,-5803.0,65.3778,2.4874,0.2365,15.99,158.7123,6.8691,0.0918,1.338,509.6685,1.9852,8.5459,-0.0081,6.6981,0.7287,18.0755,불량
-0.1973,-0.0063,48.9152,0.0145,-5766.75,66.9444,1.6642,0.7569,15.77,237.766,5.9963,0.0589,0.9649,707.3973,2.0125,8.7662,-0.0126,4.9115,0.6627,20.1973,양품
-1.9855,-0.015,25.3968,0.0197,-5329.0,68.1889,2.9612,0.7569,15.77,220.3853,6.085,0.0893,0.9649,405.6328,2.007,8.7932,-0.0023,5.2436,0.6627,21.9855,양품
2.4718,-0.0111,37.7104,0.0155,-5410.0,69.4222,5.1536,-0.5204,15.97,144.5484,4.6869,0.1568,1.447,527.1945,2.0158,8.7283,0.0064,3.6774,0.7232,17.5282,양품
3.7127,0.0013,451.4851,0.0204,-6180.75,69.9111,3.1474,-1.655,15.95,241.3909,4.4837,0.0654,1.376,313.7211,1.8908,8.4092,0.0047,4.6276,0.7591,16.2873,양품
-0.66,-0.008,63.8498,0.019,-5461.75,66.5,3.3674,0.7569,15.77,161.6962,7.2623,0.1077,0.9649,316.6411,1.995,8.9635,-0.0009,6.7713,0.6627,20.66,양품
-1.0573,-0.012,62.7615,0.024,-5055.5,68.9,2.825,-0.5204,15.97,249.7432,5.9499,0.0898,1.447,402.0485,1.9648,8.9635,0.0537,5.1284,0.7232,21.0573,양품
11.2909,-0.0111,39.5062,0.021,-5343.0,67.4222,1.3053,-0.7096,15.91,232.944,5.594,0.0397,1.135,230.3143,2.0192,8.7994,-0.0233,4.8084,0.6802,8.7091,불량
-1.9573,-0.0111,55.0169,0.0238,-5541.75,70.8111,1.9185,-0.1419,15.98,213.6118,6.2807,0.0632,0.9649,302.478,2.0062,8.6706,-0.0106,5.4122,0.827,21.9573,양품
-0.4482,-0.0062,107.0994,0.0191,-5782.25,71.4111,2.9237,-0.1419,15.98,187.4644,6.275,0.0898,0.9649,332.6744,1.9682,8.6706,-0.0134,5.6388,0.827,20.4482,양품
-3.9318,-0.0111,35.0168,0.0134,-5254.5,67.3778,3.1274,0.7569,15.83,219.3156,6.7701,0.0959,0.9271,192.4309,1.9937,8.5135,-0.0054,4.865,0.7677,23.9318,양품
