sensor_060,sensor_104,sensor_511,sensor_349,sensor_022,sensor_029,sensor_437,sensor_130,sensor_125,sensor_296,sensor_317,sensor_301,sensor_126,sensor_295,sensor_027,sensor_034,sensor_080,sensor_453,sensor_131,sensor_065,sensor_128,sensor_023,sensor_124,sensor_520,sensor_438,sensor_015,sensor_134,sensor_388,sensor_558,sensor_057,sensor_201,sensor_461,sensor_064,sensor_472,sensor_456,sensor_478,sensor_059,sensor_077,sensor_469,sensor_366,sensor_127,sensor_512,sensor_066,sensor_091,sensor_338,sensor_470,sensor_039,sensor_033,sensor_570,sensor_069,result
1.9145,-0.0029,184.3478,0.0395,-5411.25,69.7778,2.2208,0.0,15.9,367.1753,6.9949,0.0706,1.154,226.6751,1.9995,8.8513,-0.0316,6.7268,0.6383,18.0855,0.7335,2678.5,15.9,,3.1529,8.7155,1005.3694,0.0,,0.9364,18.28,31.8121,10.2,9.1776,4.2283,6.2091,4.6771,0.0494,222.5071,0.0067,2.738,341.9847,22.9765,8266.7601,1.6382,5.325,87.0205,86.3857,15.4662,143.6609,양품
9.5927,-0.0072,52.4138,0.034,-5194.0,68.2556,2.3733,-0.4258,15.85,114.1782,7.0251,0.0764,1.418,208.6448,2.005,8.9416,-0.0019,5.0486,0.621,10.4073,0.6881,2524.0,15.88,63.7718,3.6627,8.6173,1003.5557,0.0,0.6403,0.9242,14.63,40.8978,8.7726,10.7528,4.8862,4.0186,4.6911,-0.087,68.4894,0.0031,2.539,774.1935,15.585,8409.67,2.0131,5.4483,86.9601,92.072,39.2062,146.8164,양품
1.8182,-0.0068,39.7059,0.0216,-5742.25,66.3778,2.7292,-0.5204,15.87,212.8855,5.5382,0.0839,1.078,268.4416,2.0143,8.5266,0.027,5.5506,0.6897,18.1818,0.6802,2704.25,15.91,,4.8209,9.3289,1005.7904,0.0,2.199,0.9364,16.37,21.2202,10.5607,8.4732,4.4504,5.0858,4.6771,0.0276,275.55,0.0042,2.571,589.4737,23.2779,9714.22,1.3741,4.6842,86.924,84.8399,14.4055,146.2909,양품
22.6936,-0.0083,65.1584,0.069,-6253.5,69.9333,2.8248,0.5204,15.75,305.5121,5.3561,0.0618,1.002,221.6221,1.8887,8.531,0.0547,4.8217,0.698,17.3064,0.5738,3026.5,15.78,5.4399,4.5758,11.3131,1002.1998,0.0,,0.9354,13.93,16.7504,10.9023,7.123,4.6238,9.1891,4.6871,-0.0321,16.3923,0.003,3.32,652.6316,24.0673,8783.7901,1.2465,5.3275,87.0242,84.3575,11.5759,152.3545,양품
19.1027,-0.0083,26.546,0.063,-5387.5,66.9778,2.8236,0.5204,15.75,187.3524,4.2466,0.0925,1.002,633.0427,1.9928,9.7484,0.0497,3.3303,0.698,20.8973,0.5738,2673.75,15.78,5.3498,4.3298,13.605,1002.1998,0.0,,0.925,14.05,23.9925,12.8245,3.6611,2.2688,6.9064,4.6134,-0.0421,57.3217,0.0041,3.32,758.9744,26.8797,8910.18,3.3783,6.0838,87.0605,85.564,,145.0818,불량
3.3055,-0.0085,50.6627,0.044,-5394.75,68.5889,1.2328,-0.4258,15.85,1762.2696,6.0876,0.0427,1.418,151.8275,2.043,8.9416,0.0406,5.5885,0.621,16.6945,0.6881,3556.0,15.88,7.1291,3.6449,7.2114,1003.5557,0.0,,0.9368,16.73,24.5479,11.4509,7.8375,4.1215,14.2375,4.6924,-0.0425,160.9461,0.0038,2.539,0.0,23.8805,8477.34,1.6461,4.6245,86.9601,92.072,,146.0227,양품
13.6809,-0.0088,74.7875,0.0234,-5033.0,66.4556,2.5686,0.5204,15.75,230.0918,7.4121,0.0781,1.002,288.5285,1.98,8.6211,0.0128,5.779,0.698,26.3191,0.5738,2398.75,15.78,60.5469,3.3105,9.1894,1002.1998,0.0,1.3073,0.9271,18.54,36.5909,18.0182,7.9564,2.5675,4.676,4.6195,-0.0427,59.499,0.0043,3.32,0.0,33.0758,8929.55,2.1187,5.5822,86.955,85.1817,,143.7136,불량
26.9136,-0.0089,70.4895,0.02,-6404.5,71.9778,5.6806,0.5204,15.75,289.3642,6.5545,0.1348,1.002,103.7642,1.889,9.4832,-0.0153,6.2409,0.698,13.0864,0.5738,3068.5,15.78,9.7843,5.2794,10.5565,1002.1998,0.0,0.9053,0.937,15.03,36.8275,9.858,6.9881,5.3099,4.2396,4.6697,-0.0452,15.6798,0.0047,3.32,525.3731,17.965,9130.64,1.3582,6.336,87.3382,84.87,,153.7873,양품
0.1427,-0.0062,82.5911,0.0298,-5407.75,69.2778,2.1964,0.4258,15.67,248.1711,4.5201,0.0724,1.39,459.0014,1.9992,8.9546,0.0786,4.2906,0.752,19.8573,0.706,2551.25,15.7,10.5277,4.4747,8.9565,1006.3928,0.0,2.104,0.9337,20.0,19.3861,14.8618,10.5904,4.2632,13.7105,4.5319,-0.0225,0.0,0.0056,2.634,405.4795,28.8518,8679.49,2.6434,5.5783,86.9821,85.5528,,146.6027,양품
14.75,-0.0081,105.4264,0.0298,-6390.0,68.2333,3.4745,-0.2838,15.82,322.8679,6.106,0.0775,1.092,269.6294,1.8872,8.531,-0.0027,5.6106,0.758,25.25,0.6774,2959.5,15.88,9.3158,4.3967,12.9393,1003.854,0.0,,0.9354,17.75,70.2619,10.0455,7.2011,4.2462,9.9885,4.671,-0.0712,32.9492,0.0072,2.544,0.0,32.5387,8697.5999,1.6169,5.1471,87.0242,84.3575,,157.0809,불량
8.0955,-0.0106,33.8425,0.0799,-6383.75,67.4667,3.347,0.5204,15.75,276.5362,5.9448,0.0768,1.002,146.0762,1.8925,9.5713,0.0751,5.7015,0.698,11.9045,0.5738,3064.25,15.78,19.7945,2.8162,10.4274,1002.1998,0.0,,0.936,8.77,46.4202,4.4283,4.935,4.2017,6.9474,4.6798,-0.0713,66.9512,0.0049,3.32,780.6061,14.1135,8701.1101,1.6847,5.1641,86.8261,85.6608,,147.2491,불량
0.8873,-0.005,60.3015,0.0521,-6280.75,70.0778,2.3295,0.8042,15.88,353.9444,6.7706,0.0527,1.38,379.831,1.8598,8.4092,0.0437,6.5754,0.6518,19.1127,0.6809,3009.0,15.91,,4.1383,10.0368,1003.5673,0.0,0.5624,0.9364,15.91,47.8395,11.9155,6.7865,4.4513,3.9097,4.6771,0.0608,494.7746,0.0059,2.521,0.0,24.7257,9223.0399,1.4342,5.1953,86.7481,85.2626,,146.0464,양품
1.77,-0.0092,53.406,0.0316,-5624.25,69.1333,1.3823,0.2838,15.82,218.4268,5.6249,0.0439,1.314,903.8847,2.003,8.7219,0.0529,5.1168,0.6421,18.23,0.6971,2690.25,15.17,5.7721,5.6413,12.7912,1003.1956,0.0,,0.9247,12.91,19.7666,11.8157,9.9102,4.8358,3.7064,4.6104,-0.002,225.4237,0.0053,2.441,0.0,25.7166,8842.62,1.3172,3.3525,86.5265,85.2764,,148.6609,양품
21.1082,-0.01,47.9401,0.0619,-6266.25,66.4,2.8038,0.0,15.73,318.0508,6.6207,0.0649,1.12,272.2981,1.8815,8.6211,0.0569,6.1591,0.7931,18.8918,0.5563,3053.5,15.74,12.0817,4.8193,14.9546,1001.6543,0.0,,0.9238,18.93,21.4177,15.7827,7.1245,4.6845,5.7399,4.6598,-0.0197,25.0614,0.0043,2.734,0.0,26.1855,7889.8701,1.5478,5.4951,86.955,85.1817,21.3087,150.5245,양품
4.6327,-0.0122,34.4615,0.0712,-5469.5,69.3222,3.6911,-0.0473,15.88,228.8442,5.6047,0.1266,1.239,149.199,1.9905,8.5266,0.0461,5.3184,0.6751,15.3673,0.668,2600.5,15.88,,4.1834,8.6992,1014.9178,0.0,1.288,0.9367,22.2,25.3517,10.8654,7.1375,4.2154,3.6741,4.7069,0.0296,148.2928,0.0054,2.56,0.0,22.1063,8862.0301,1.9982,5.4891,86.924,84.8399,15.5375,148.0627,양품
10.7709,-0.0101,43.4568,0.0532,-6308.75,65.5889,3.6439,-0.4258,15.85,229.3425,5.4104,0.0827,1.418,198.6125,1.881,8.5405,0.0314,5.2163,0.621,29.2291,0.6881,3053.0,15.88,39.6479,4.1166,7.7694,1003.5557,0.0,1.9849,0.937,10.52,29.2214,24.1964,5.8483,4.0002,8.6732,4.6697,-0.0358,58.5837,0.0059,2.539,0.0,35.7866,9150.46,1.907,4.7693,86.8378,85.1712,6.2864,158.5345,양품
4.4155,-0.0081,30.6748,0.0345,-6395.5,70.5667,2.9338,0.0473,15.77,247.2286,6.9078,0.0691,1.399,227.6803,1.895,8.828,0.0253,7.3214,0.8048,15.5845,0.5045,3051.0,15.81,,4.5347,12.5855,1001.4222,0.0,2.5758,0.936,17.44,53.2787,9.0382,7.5118,4.5837,4.5129,4.6798,0.037,108.4826,0.0052,2.749,0.0,19.0935,8745.1299,1.7047,4.5433,87.0137,86.4863,18.8809,148.6855,양품
4.4091,-0.007,71.1744,0.0149,-6326.25,67.2667,4.795,0.0,15.73,267.2307,5.9585,0.1155,1.12,222.6602,1.8962,8.531,-0.0118,6.0657,0.7931,15.5909,0.5563,3078.75,15.74,11.8231,4.9058,7.3265,1001.6543,0.0,3.5464,0.9363,17.17,33.1717,12.2082,7.6879,4.15,6.7011,4.6826,-0.0284,124.5155,0.0068,2.734,0.0,22.6131,9378.0802,1.9277,4.6357,87.0242,84.3575,26.7415,148.9318,양품
-10.37,-0.0117,44.3497,0.0505,-6439.0,68.4333,3.5702,-0.0473,15.88,177.9895,5.9763,0.0789,1.239,104.2913,1.8685,8.5177,0.0276,4.9975,0.6751,30.37,0.668,2988.25,15.88,,2.0458,9.0389,1014.9178,0.0,,0.9227,15.45,42.3395,28.0482,6.5088,4.8552,4.4544,4.6862,0.0693,82.5458,0.0114,2.56,933.3333,39.7257,9092.3101,2.3899,5.9375,87.0024,84.7297,,155.1273,양품
5.8091,-0.0086,48.6957,0.0378,,,,-0.0946,15.85,,5.3249,,1.569,,,8.7879,0.0063,4.7393,0.6955,34.1909,0.7024,,15.87,6.5334,,9.2258,1014.2967,0.0,1.9535,0.937,20.29,37.1025,35.8527,14.5949,4.4615,4.3589,4.6697,-0.0447,176.964,0.0041,2.584,780.9524,38.9877,8821.9001,3.5775,4.3783,86.7106,86.106,27.5994,149.1209,불량
2.0664,-0.0092,41.3605,0.033,-6316.5,69.9778,4.3526,0.2838,15.82,272.2956,5.7407,0.0956,1.314,148.4868,1.907,8.8505,0.0267,5.9463,0.6421,17.9336,0.6971,3054.25,15.17,3.9445,4.7158,11.7913,1003.1956,0.0,3.0411,0.9345,12.93,40.4009,8.608,5.3348,4.2969,7.1405,4.5557,-0.0284,289.8812,0.0036,2.441,281.0811,23.7087,8369.51,2.0973,5.2946,86.8482,86.8866,,147.6082,양품
-0.2173,-0.014,47.8571,0.0273,-6214.5,68.6556,4.3367,0.2838,15.82,304.2448,5.4296,0.0995,1.314,271.2889,1.8953,8.8505,0.0266,5.9109,0.6421,20.2173,0.6971,3036.25,15.17,4.9421,4.0783,10.642,1003.1956,0.0,1.1682,0.9345,19.73,57.534,15.769,5.8231,4.2604,3.1175,4.5557,-0.0394,0.0,0.0045,2.441,222.4599,23.8531,8407.8101,1.635,5.4222,86.8482,86.8866,,143.3836,양품
4.97,-0.0125,73.0924,0.0339,-6330.0,69.4778,3.3275,0.2838,15.82,275.9777,5.067,0.0793,1.314,351.4494,1.8962,8.8505,0.0254,4.9762,0.6421,15.03,0.6971,3114.5,15.17,4.7849,4.6058,13.2315,1003.1956,0.0,1.4243,0.9353,15.6,37.8084,13.2773,6.8116,4.1619,4.5134,4.5645,-0.0314,57.3441,0.0034,2.441,382.2222,22.1065,8840.98,1.0915,4.6498,86.8482,86.8866,,147.1164,양품
1.4036,-0.0058,84.1202,0.0257,-6224.75,68.8444,3.9635,0.8042,15.88,288.6047,6.5322,0.0972,1.38,202.6152,1.898,8.4092,-0.0012,5.8696,0.6518,18.5964,0.6809,3024.0,15.91,,3.9219,10.6396,1003.5673,0.0,0.7783,0.9378,10.53,24.2996,7.8294,6.9089,4.2907,2.7193,4.6615,0.0723,444.5596,0.0056,2.521,612.766,19.3468,8907.64,2.205,4.9656,86.7481,85.2626,20.9456,148.9345,양품
2.9536,-0.0108,18.6047,0.0237,-5504.25,69.7111,2.9881,0.0473,15.77,73.2911,5.4449,0.1032,1.399,443.6157,2.011,8.3754,0.0139,5.1086,0.8048,17.0464,0.5045,2780.25,15.81,4.2079,3.1559,9.4547,1001.4222,0.0,,0.937,20.16,22.8649,16.0027,6.5022,4.1127,4.0489,4.6697,-0.0316,162.5115,0.0033,2.749,0.0,23.7913,9136.8899,1.4007,5.5638,87.0578,84.9798,31.1505,147.6964,양품
-0.5691,-0.0072,76.6551,0.0156,-6420.25,68.7667,4.3334,0.6623,15.73,310.6835,8.067,0.0963,0.9271,193.9182,1.8688,9.2291,-0.0095,6.3942,0.7914,20.5691,0.5243,3018.25,15.76,,3.0538,6.467,1000.5764,0.0,1.3917,0.9359,20.84,46.5347,13.7409,9.2906,4.4661,3.3826,4.6694,0.0359,0.0,0.0079,2.76,0.0,25.2645,9064.1301,2.2228,5.6452,86.9273,84.742,23.0851,144.5645,양품
5.8727,-0.0067,97.0149,0.0251,-5300.5,67.7444,1.3389,0.2838,15.92,320.3441,6.397,0.0428,1.456,211.8246,1.998,8.5266,0.0106,5.7289,0.716,14.1273,0.7094,2760.5,15.87,,2.657,9.8112,1004.7456,0.0,3.0344,0.9217,19.56,19.7308,17.049,6.7208,4.4363,4.7116,4.7797,0.0509,91.4396,0.0041,2.565,0.0,19.1839,9171.5001,1.5218,6.3178,86.924,84.8399,15.4662,144.5355,양품
14.0673,-0.0108,23.2288,0.0423,-6124.75,66.3556,3.6974,0.0,15.73,135.5089,8.3024,0.1222,1.12,1019.5595,2.009,8.5952,0.0192,5.708,0.7931,25.9327,0.5563,2648.0,15.74,36.9386,2.1098,12.1401,1001.6543,0.0,,0.9271,19.9,38.6081,13.3482,7.4149,2.5443,6.0691,4.6195,-0.0365,66.4663,0.0042,2.734,512.5,33.4275,8740.31,3.0607,5.579,86.7997,85.3625,,149.4445,불량
-5.6018,-0.0026,247.343,0.03,-5558.25,66.9222,1.1296,0.0,15.73,124.4267,5.5076,0.0394,1.12,227.4209,1.9945,8.3324,0.071,4.9519,0.7931,25.6018,0.5563,2773.0,15.74,40.8202,3.8851,12.5894,1001.6543,0.0,0.7332,0.9334,27.45,27.4012,13.4373,12.9804,4.493,5.7121,4.523,-0.0359,202.4343,0.0054,2.734,471.5789,33.4591,8366.38,3.5849,4.6439,86.8346,85.1669,22.7436,138.4773,양품
2.0009,-0.0099,59.596,0.0413,-5750.5,69.7778,2.6252,-0.2365,15.87,267.485,6.296,0.0599,1.319,1639.0022,1.8967,8.7219,0.0528,6.1596,0.7527,17.9991,0.6689,3069.75,15.89,4.7659,5.8758,9.282,1003.8773,0.0,,0.9247,18.19,21.4993,11.3137,8.3664,4.9579,7.7429,4.6104,-0.0347,232.8941,0.0062,2.702,640.0,25.3399,8900.3898,1.7214,6.3767,86.5265,85.2764,,150.59,양품
20.81,-0.0107,37.4269,0.0251,-5307.75,66.0222,0.964,0.0,15.73,138.7972,5.1212,0.0314,1.12,308.2903,1.9943,8.6324,0.0139,4.3202,0.7931,19.19,0.5563,2675.0,15.74,108.754,3.1807,8.1065,1001.6543,0.0,1.3337,0.9354,22.29,19.4852,12.1,6.8859,4.3379,10.9632,4.6871,-0.0225,9.803,0.0029,2.734,0.0,25.7113,9175.52,0.75,5.9119,87.0354,85.0856,13.2824,157.4364,양품
-5.9045,-0.0119,11.8019,0.0272,-6367.0,67.3667,4.6643,0.2838,15.92,262.802,5.0939,0.115,1.456,175.3188,1.9023,9.2291,-0.0012,3.9564,0.716,25.9045,0.7094,3062.25,15.87,,4.8986,15.0515,1004.7456,0.0,1.863,0.9267,17.68,16.3975,21.1427,7.4026,2.7935,6.2047,4.5103,0.0343,202.0477,0.0059,2.565,400.0,34.578,8981.5801,3.5031,5.1232,86.9273,84.742,15.4662,144.8909,양품
-0.3264,-0.0126,19.802,0.0611,-5433.0,63.8111,1.7651,0.0,15.73,1815.0146,6.6857,0.058,1.12,305.9553,1.9888,9.5689,0.0462,6.4005,0.7931,20.3264,0.5563,3589.0,15.74,,4.8581,12.8292,1001.6543,0.0,1.6221,0.9367,20.79,33.2336,16.2636,6.7688,4.8442,3.6306,4.7069,0.0433,0.0,0.0098,2.734,0.0,27.218,8993.87,1.6523,5.643,86.3899,84.7228,17.607,146.2582,양품
4.3055,-0.0036,112.7148,0.0408,-5635.0,65.5556,2.2447,0.2838,15.92,191.3418,5.8235,0.0776,1.456,302.2074,2.0017,8.8513,0.0126,5.7152,0.716,15.6945,0.7094,2743.5,15.87,,3.5085,9.813,1004.7456,0.0,1.6821,0.9363,20.32,24.2918,8.7121,6.7919,4.3996,6.2869,4.6826,0.0179,144.7001,0.0052,2.565,735.1351,22.1809,9117.6301,1.8492,4.2245,87.0205,86.3857,15.4662,148.4036,양품
5.0809,-0.0084,53.4918,0.0499,-5222.5,66.8889,2.3586,0.2365,15.85,320.5718,5.876,0.0751,1.064,313.2161,2.0017,9.7484,0.0326,4.939,0.6755,34.9191,0.7275,2444.25,15.84,14.1084,3.7375,8.0652,1000.7826,0.0,1.2453,0.9341,21.17,21.525,21.1545,7.7068,4.1324,8.4171,4.5794,0.0109,77.742,0.0032,2.512,858.5366,45.2166,8980.1699,1.3223,5.8838,87.0605,85.564,20.5556,151.5964,불량
6.3364,-0.0119,22.6415,0.0592,-6310.5,70.1778,4.032,0.8042,15.88,212.0959,5.2134,0.0901,1.38,86.1414,1.9007,8.8513,0.0327,4.2968,0.6518,13.6636,0.6809,3093.0,15.91,,3.9899,8.3645,1003.5673,0.0,1.8523,0.9352,19.42,25.1131,11.6809,7.9478,4.4635,4.6662,4.5558,0.0198,86.0115,0.0083,2.521,0.0,20.4431,8815.3001,1.9063,4.8869,87.0205,86.3857,14.3483,147.4445,양품
3.1418,-0.0103,70.8738,0.0529,-6378.5,67.5222,5.1632,0.4258,15.67,211.1761,7.3221,0.1327,1.39,139.9536,1.9005,9.2291,0.0464,6.8309,0.752,16.8582,0.706,3137.0,15.7,,3.8506,7.0828,1006.3928,0.0,1.0875,0.9378,14.88,20.5892,7.673,7.5526,4.1944,4.4095,4.6615,0.0149,136.2269,0.0046,2.634,533.3333,21.5151,8914.2701,1.3055,4.817,86.9273,84.742,15.4662,146.2745,양품
22.1027,-0.0095,60.0791,0.0379,-6401.25,71.0,3.4292,0.2365,15.85,266.0644,5.8781,0.073,1.064,250.9746,1.889,9.4832,0.0029,5.7871,0.6755,17.8973,0.7275,3096.75,15.84,8.1756,4.2254,7.5919,1000.7826,0.0,,0.9309,19.29,59.3343,17.02,9.0706,4.1958,6.5836,4.6215,-0.0051,24.7028,0.0045,2.512,408.3333,25.0401,8545.05,2.0248,5.1344,87.3382,84.87,29.3034,146.5773,양품
-0.8891,-0.0129,44.9612,0.0321,-5307.5,67.9111,4.2743,-0.2365,15.87,331.9783,6.7978,0.1481,1.319,300.8494,2.04,9.0859,0.0255,5.7366,0.7527,20.8891,0.6689,2706.75,15.89,,4.712,8.4881,1003.8773,0.0,2.1313,0.9264,19.43,40.9767,9.5504,7.2098,2.7656,6.0573,4.5144,0.0183,0.0,0.0097,2.702,625.641,26.9872,9025.9701,4.3043,5.8813,86.9608,84.7872,18.1045,149.7373,양품
-6.8555,-0.0121,22.268,0.0159,-5436.0,60.1111,1.0813,0.6623,15.73,95.5349,6.0995,0.0351,0.9271,424.8333,2.0187,9.2328,0.0214,5.9891,0.7914,26.8555,0.5243,2603.75,15.76,,4.159,7.491,1000.5764,0.0092,1.9445,0.9242,19.76,37.6779,26.1591,8.707,5.1092,6.4508,4.6911,0.0287,74.9768,0.0072,2.76,384.8101,33.4081,9169.05,1.6488,6.3252,86.5146,86.0209,11.6889,146.8036,양품
2.1473,-0.0123,49.6945,0.0287,-5487.75,59.8889,0.596,0.6623,15.73,182.8923,8.0235,0.0187,0.9271,157.7073,2.015,9.2328,0.0146,6.3763,0.7914,17.8527,0.5243,2665.25,15.76,,4.0074,6.4888,1000.5764,0.0,1.2915,0.9242,18.86,33.9244,14.411,7.379,4.6097,2.5138,4.6911,0.0209,202.1169,0.0056,2.76,262.2951,23.7727,8938.57,1.176,6.2737,86.5146,86.0209,15.4662,142.0173,양품
-8.4836,-0.005,57.4257,0.0175,-6374.75,67.7,4.0716,0.2838,15.92,256.2252,6.6714,0.0858,1.456,194.9981,1.8753,8.5177,-0.0307,6.0212,0.716,28.4836,0.7094,3092.0,15.87,,3.1019,10.1535,1004.7456,0.0,,0.9227,22.49,24.9655,25.9427,7.8198,4.8837,6.9918,4.6862,0.0383,55.2829,0.0079,2.565,0.0,38.0547,9250.7101,1.2864,6.1523,87.0024,84.7297,30.5987,150.7473,양품
3.9382,-0.0063,94.6746,0.0308,-6363.0,67.2,2.9495,0.0,15.73,291.4893,4.6687,0.0738,1.12,175.8996,1.8873,8.4092,0.0221,3.8067,0.7931,16.0618,0.5563,2957.0,15.74,,4.0179,7.1759,1001.6543,0.0,1.1452,0.9378,11.12,39.3949,7.9793,9.42,4.412,4.8265,4.6615,0.0044,207.7101,0.0044,2.734,0.0,20.8163,9138.9701,2.0553,4.8197,86.7481,85.2626,15.4662,145.6545,양품
-0.2618,-0.0079,88.8889,0.0236,-5227.0,68.1667,2.5383,0.8042,15.88,247.0592,5.9945,0.0868,1.38,661.4101,1.977,9.0622,0.0189,5.6793,0.6518,20.2618,0.6809,2695.25,15.91,,3.6675,10.3197,1003.5673,0.0,1.2753,0.9319,12.08,48.4446,5.9227,9.9636,4.4821,15.1886,4.5183,0.0109,0.0,0.0079,2.521,414.8148,25.2206,9069.0399,1.7109,6.7358,87.0122,84.7529,15.4662,144.4509,양품
-2.7936,-0.0104,20.1198,0.057,-6457.75,68.5778,2.5078,0.0,15.73,227.3829,7.9424,0.0632,1.12,88.9771,1.9047,9.2291,0.0164,7.1525,0.7931,22.7936,0.5563,3086.5,15.74,,2.9164,10.3624,1001.6543,0.0,1.7221,0.9359,17.5,19.8184,10.84,6.298,4.0347,5.9309,4.6694,0.0537,250.2115,0.0052,2.734,482.1918,27.7028,9402.5899,2.3163,5.0313,86.9273,84.742,15.4662,146.5209,양품
9.8518,-0.0038,114.2857,0.03,-5775.0,70.0556,4.1654,0.0473,15.77,671.6748,5.8239,0.1364,1.399,514.3442,1.9938,8.6829,0.0324,5.7671,0.8048,30.1482,0.5045,3019.5,15.81,101.5971,4.1396,9.8316,1001.4222,0.0,1.7854,0.9354,18.57,41.7748,20.3227,8.7939,4.4921,5.0612,4.6726,-0.0476,63.4401,0.0056,2.749,0.0,36.0791,8363.73,2.0792,5.3782,86.9236,87.4809,,153.5209,양품
3.8936,-0.0126,72.8713,0.0493,-6295.75,67.4,1.2882,0.2365,15.85,278.3343,5.0725,0.0351,1.064,259.5514,1.898,8.8505,0.0013,4.5139,0.6755,16.1064,0.7275,3050.0,15.84,11.9924,4.3027,7.2788,1000.7826,0.0,2.1076,0.9345,19.23,31.3297,13.8836,8.294,4.2387,4.8816,4.5557,-0.0053,181.8352,0.0043,2.512,0.0,23.3059,8595.93,1.9247,5.3704,86.8482,86.8866,4.2725,148.3118,양품
-5.9236,-0.01,58.0726,0.044,-5319.25,67.3222,2.8806,0.7569,15.77,333.5306,4.7226,0.1058,1.182,295.2325,2.0097,8.5952,0.0227,4.2203,0.6848,25.9236,0.6739,2426.0,15.84,23.74,4.1591,9.0638,1003.5572,0.0,,0.9257,21.17,35.3569,19.6,3.7049,2.0843,8.208,4.6326,0.006,186.5408,0.0036,2.49,463.7681,33.1206,9274.0,3.069,7.0195,86.7997,85.3625,24.5842,141.6909,양품
4.0991,-0.0132,27.9509,0.0289,-5415.0,66.0111,4.5709,-0.2838,15.84,229.429,6.4426,0.1428,1.191,304.2707,2.0065,9.396,0.0061,5.255,0.6469,15.9009,0.6977,2631.5,15.81,3.9631,7.12,6.7187,1003.9712,0.0,0.8525,0.9245,16.29,31.3137,9.9493,8.1552,5.0097,3.9273,4.5251,-0.0815,85.8727,0.0046,2.507,0.0,18.3248,8959.12,1.1053,5.0843,87.241,84.5743,15.4662,145.3909,양품
6.3436,-0.013,54.6154,0.0674,-5467.5,68.8778,5.4853,0.4258,15.67,94.838,4.8829,0.1758,1.39,404.4638,1.9903,8.5266,0.0513,4.1727,0.752,13.6564,0.706,2621.25,15.7,,3.1941,8.1941,1006.3928,0.0,1.4603,0.9217,19.27,28.2655,14.9128,8.033,4.4995,3.7264,4.7797,0.0195,146.9189,0.0057,2.634,0.0,19.3697,8659.72,2.3781,4.6553,86.924,84.8399,20.4313,146.5218,양품
0.31,-0.009,62.0499,0.1251,-6261.75,69.1,5.3199,0.7569,15.77,399.1595,13.0958,0.1168,1.182,223.7013,1.8723,9.4043,0.0482,13.9776,0.6848,19.69,0.6739,2988.5,15.84,31.8153,3.6179,8.1035,1003.5572,0.0,1.0681,0.9363,19.65,118.7998,14.9264,7.9945,5.0389,3.9885,4.6826,-0.0182,0.0,0.004,2.49,737.5,24.8182,8439.69,4.8989,5.3109,86.8908,83.9167,29.994,144.6645,양품
28.5145,-0.0086,51.1628,0.0457,-6393.5,65.9111,1.7933,0.2365,15.85,208.6295,5.7813,0.0371,1.064,133.9714,1.8758,9.3998,0.0121,5.3046,0.6755,11.4855,0.7275,3131.25,15.84,24.838,15.6271,9.2069,1000.7826,0.0,0.9662,0.937,16.3,18.8543,10.8703,5.7595,4.0501,8.811,4.6697,-0.0184,15.1151,0.0042,2.512,747.8261,15.3918,8542.08,1.4384,5.9882,87.2029,85.482,51.0455,150.9482,불량
4.0209,-0.0111,27.991,0.0397,-5493.0,69.3556,2.6139,-0.2365,15.87,195.4465,6.7984,0.0805,1.319,378.8236,1.9962,8.5266,0.0197,6.4436,0.7527,15.9791,0.6689,2597.0,15.89,,3.1721,7.5742,1003.8773,0.0,,0.9367,15.0,35.5701,8.0228,7.002,4.4166,6.8435,4.7069,0.0683,150.2148,0.0064,2.702,755.5556,20.4872,8596.5699,2.4046,4.8019,86.924,84.8399,15.4662,148.0227,양품
3.2182,-0.0063,87.4751,0.0403,-6270.5,67.7667,3.0483,0.4258,15.67,244.2219,5.3185,0.0727,1.39,198.085,1.8855,8.4092,0.0379,4.1891,0.752,16.7818,0.706,2939.5,15.7,,4.1318,7.7866,1006.3928,0.0,1.555,0.929,15.26,33.5384,11.5027,10.5098,4.9489,5.0597,4.7637,0.033,199.8023,0.0041,2.634,0.0,22.5384,9133.63,2.114,5.585,86.7481,85.2626,12.0777,148.4273,양품
14.3891,-0.0105,45.6599,0.031,-6362.25,65.4889,1.5856,0.0473,15.77,306.8952,5.1885,0.0375,1.399,282.651,1.8798,9.5642,0.0012,4.7284,0.8048,25.6109,0.5045,3076.0,15.81,11.3228,4.7336,7.8339,1001.4222,0.0,1.0273,0.9293,17.29,26.8758,10.5628,8.2476,4.6566,7.0835,4.482,-0.0154,54.8332,0.005,2.749,0.0,31.7754,8607.08,2.6167,4.8472,86.4047,86.3239,12.3437,150.35,양품
6.2455,-0.0085,57.732,0.0277,-6408.75,67.4111,2.0305,0.2365,15.85,375.1999,4.9057,0.0447,1.064,65.5051,1.8923,8.8384,0.0152,4.1165,0.6755,13.7545,0.7275,3089.5,15.84,12.2953,4.747,7.8649,1000.7826,0.0,,0.9353,19.44,18.9777,12.8827,7.6103,4.5373,5.0709,4.5645,-0.021,40.8297,0.0025,2.512,353.9823,20.7886,8664.1799,0.9058,5.1706,87.0242,86.931,,144.3536,양품
